SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-05444679,08/14/2017,Front,,Boarded,,Vacant,false,false,7020,S,CORNELL,AVE,60649,1188560.79987834,1858901.45010941,5,3,43,41.76789554883418,-87.58439113965588,"(41.767895548834, -87.584391139656)"
Vacant/Abandoned Building,17-05429259,08/14/2017,,,,,,,,4928,W,ERIE,ST,60644,1143386.6825946,1903864.70970235,37,15,25,41.892241434439555,-87.74885512594632,"(41.89224143444, -87.748855125946)"
Vacant/Abandoned Building,17-05428172,08/14/2017,,,,,,,,7519,S,SANGAMON,ST,60620,1171278.93009739,1854919.12762653,17,6,71,41.75736303727736,-87.64785304729185,"(41.757363037277, -87.647853047292)"
Vacant/Abandoned Building,17-05434700,08/14/2017,Front,,Open,,Vacant,false,false,10152,S,INDIANA,AVE,60628,1179375.26140428,1837698.21838129,9,5,49,41.7099259005259,-87.61870535836098,"(41.709925900526, -87.618705358361)"
Vacant/Abandoned Building,17-05448583,08/14/2017,Front,,Open,FRONT AND BACK,Vacant,false,true,4511,N,ST LOUIS,AVE,60625,1152241.99140722,1929758.43758376,33,17,14,41.963125852303534,-87.71564800360325,"(41.963125852304, -87.715648003603)"
Vacant/Abandoned Building,17-05428755,08/14/2017,Front,,Open,FRONT,Vacant,true,true,6333,S,HAMILTON,AVE,60636,1163117.82997421,1862619.23182259,16,7,67,41.778667750103686,-87.67754722731708,"(41.778667750104, -87.677547227317)"
Vacant/Abandoned Building,17-05435167,08/14/2017,Front,,Open,FRONT AND REAR,Vacant,false,false,405,E,88TH,PL,60619,1180496.55927892,1846394.87562853,9,6,44,41.73376500738783,-87.61433302573626,"(41.733765007388, -87.614333025736)"
Vacant/Abandoned Building,17-05445764,08/14/2017,Front,,Open,"REAR, AND GARAGE DOOR",Vacant,false,true,7942,S,LAFAYETTE,AVE,60620,1177319.61056604,1852269.45531255,17,6,44,41.749957812650514,-87.62579479198375,"(41.749957812651, -87.625794791984)"
Vacant/Abandoned Building,17-05440009,08/14/2017,Front,,Open,SIDE WINDOW OPEN,Vacant,false,false,10714,S,INDIANA,AVE,60628,1179479.798625,1833906.0291,9,5,49,41.69951723675024,-87.61843781588358,"(41.69951723675, -87.618437815884)"
Vacant/Abandoned Building,17-05455856,08/15/2017,Front,,Open,,Vacant,false,false,5623,W,BERENICE,AVE,60634,1138176.17281439,1925032.75446893,38,16,15,41.95042472399328,-87.76747842052669,"(41.950424723993, -87.767478420527)"
Vacant/Abandoned Building,17-05458454,08/15/2017,Front,,Open,,Vacant,false,false,345,W,100TH,PL,60628,1175794.80131184,1838284.98257546,9,5,49,41.71161685801027,-87.63179999521671,"(41.71161685801, -87.631799995217)"
Vacant/Abandoned Building,17-05474865,08/15/2017,Garage,,Boarded,,Vacant,false,false,2838,N,CHRISTIANA,AVE,60618,1153562.90000824,1918678.1904696,35,14,21,41.93269463456143,-87.71108722026149,"(41.932694634561, -87.711087220261)"
Vacant/Abandoned Building,17-05463300,08/15/2017,Front,,Open,2ND FLOOR FRONT APT ENTRANCE,Vacant,false,true,6943,S,CLAREMONT,AVE,60636,1161934.96569763,1858484.11830086,17,8,66,41.76734509376834,-87.68199852220278,"(41.767345093768, -87.681998522203)"
Vacant/Abandoned Building,17-05454998,08/15/2017,,,,,,,,311,W,108TH,PL,60628,1176147.70363426,1832979.69362988,34,5,49,41.6970504878924,-87.63066611379536,"(41.697050487892, -87.630666113795)"
Vacant/Abandoned Building,17-05455504,08/15/2017,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,true,6341,S,MAY,ST,60621,1169739.58197565,1862746.09402374,16,7,68,41.77887473818189,-87.65326772861393,"(41.778874738182, -87.653267728614)"
Vacant/Abandoned Building,17-05454879,08/15/2017,,,,,,,,5641,S,FAIRFIELD,AVE,60629,1159003.08656635,1867133.18300313,15,8,63,41.79113978025304,-87.69250892378989,"(41.791139780253, -87.69250892379)"
Vacant/Abandoned Building,17-05469401,08/15/2017,Front,,Open,,Vacant,false,true,11707,S,LAFAYETTE,AVE,60628,1178014.71887529,1827301.44409452,34,5,53,41.68142653822399,-87.62400140639892,"(41.681426538224, -87.624001406399)"
Vacant/Abandoned Building,17-05464764,08/15/2017,,,,,,,,7940,S,MARQUETTE,AVE,60617,1195557.36003108,1852840.85000918,7,4,46,41.75109478224119,-87.55894604091318,"(41.751094782241, -87.558946040913)"
Vacant/Abandoned Building,17-05454968,08/15/2017,,,,,,,,9551,S,HARVARD,AVE,60628,1175631.52609458,1841582.99332143,21,5,49,41.720670705539916,-87.63229960438788,"(41.72067070554, -87.632299604388)"
Vacant/Abandoned Building,17-05487417,08/16/2017,Front,,Open,WINDOWS,Vacant,false,true,7500,S,PEORIA,ST,60620,1171605.38208568,1855042.87826572,17,6,71,41.75769548053377,-87.64665302980877,"(41.757695480534, -87.646653029809)"
Vacant/Abandoned Building,17-05495059,08/16/2017,Rear,,Open,SIDE,Vacant,false,true,5308,S,DAMEN,AVE,60609,1163924.22558056,1869426.99491024,16,9,61,41.79733221132964,-87.67439963586997,"(41.79733221133, -87.67439963587)"
Vacant/Abandoned Building,17-05486326,08/16/2017,Front,,Boarded,,Vacant,false,false,650,N,LARAMIE,AVE,60644,1141588.78322814,1903513.62988354,37,15,25,41.891311446429306,-87.75546681959902,"(41.891311446429, -87.755466819599)"
Vacant/Abandoned Building,17-05500711,08/16/2017,Rear,,Open,,Vacant,true,false,9148,S,FOREST,AVE,60619,1179863.28992394,1844246.06271338,9,6,49,41.72788289568007,-87.61671853856603,"(41.72788289568, -87.616718538566)"
Vacant/Abandoned Building,17-05489065,08/16/2017,Front,,Open,DOORS,Vacant,false,false,12005,S,WENTWORTH,AVE,60628,1177100.58003371,1825317.45472116,9,5,53,41.67600277090676,-87.62740713356065,"(41.676002770907, -87.627407133561)"
Vacant/Abandoned Building,17-05487348,08/16/2017,,,,,,,,1723,N,MERRIMAC,AVE,60639,1134417.27310782,1910797.3681925,29,25,25,41.91142847192003,-87.78163277105858,"(41.91142847192, -87.781632771059)"
Vacant/Abandoned Building,17-05486103,08/16/2017,Rear,,Boarded,,Vacant,false,false,13328,S,BRANDON,AVE,60633,1199438.92290502,1817187.47836724,10,4,55,41.6531619354153,-87.54591694136539,"(41.653161935415, -87.545916941365)"
Vacant/Abandoned Building,17-05495514,08/16/2017,,,,,,,,8947,S,UNION,AVE,60620,1173206.60307504,1845593.29502217,21,22,71,41.73172937355559,-87.64106338099127,"(41.731729373556, -87.641063380991)"
Vacant/Abandoned Building,17-05500075,08/16/2017,Front,,Open,,Vacant,false,true,2720,W,MONROE,ST,60612,1158245.50946944,1899576.58719349,27,11,27,41.88018371969871,-87.69440192643447,"(41.880183719699, -87.694401926434)"
Vacant/Abandoned Building,17-05485059,08/16/2017,Front,,Open,,Vacant,false,false,6501,S,WOOD,ST,60636,1165457.99612553,1861574.36142371,15,7,67,41.775751196897296,-87.66899758171293,"(41.775751196897, -87.668997581713)"
Vacant/Abandoned Building,17-05494165,08/16/2017,Rear,,Open,,Vacant,false,true,11925,S,PRINCETON,AVE,60628,1176427.6447024,1825852.68808131,34,5,53,41.67748663731078,-87.62985422793511,"(41.677486637311, -87.629854227935)"
Vacant/Abandoned Building,17-05533550,08/18/2017,Front,,Open,BACK DOOR IN YARD,Vacant,false,true,3615,W,64TH,ST,60629,1153328.51317992,1861928.78340384,23,8,65,41.7769723082571,-87.71345412530007,"(41.776972308257, -87.7134541253)"
Vacant/Abandoned Building,17-05536575,08/18/2017,Rear,,Boarded,NONE,Vacant,false,false,8604,S,ADA,ST,60620,1168830.38649246,1847708.29570871,21,6,71,41.73762870906959,-87.65703431380336,"(41.73762870907, -87.657034313803)"
Vacant/Abandoned Building,17-05545053,08/18/2017,Front,,Open,REAR,Vacant,false,false,7030,S,WESTERN,AVE,60636,1161589.66917929,1857979.21860904,17,8,66,41.765966745087276,-87.68327817414101,"(41.765966745087, -87.683278174141)"
Vacant/Abandoned Building,17-05535261,08/18/2017,,,,,,,,9903,S,EWING,AVE,60617,1202135.26307621,1840024.78383271,10,4,52,41.715761618542565,-87.53527739758502,"(41.715761618543, -87.535277397585)"
Vacant/Abandoned Building,17-05537265,08/18/2017,Front,,Open,,Vacant,false,false,8133,S,ESCANABA,AVE,60617,1196909.86478094,1851598.95061968,7,4,46,41.74765340698421,-87.55403111683354,"(41.747653406984, -87.554031116834)"
Vacant/Abandoned Building,17-05522209,08/17/2017,Front,,Open,FRONT & REAR,Vacant,false,false,11336,S,STATE,ST,60628,1178277.475294,1829696.17869876,34,5,49,41.68799210433159,-87.62296730052198,"(41.687992104332, -87.622967300522)"
Vacant/Abandoned Building,17-05518905,08/17/2017,Front,,Boarded,,Vacant,true,false,8916,S,WINCHESTER,AVE,60620,1165898.57363438,1845469.49351596,21,22,71,41.73154782033911,-87.66783913962571,"(41.731547820339, -87.667839139626)"
Vacant/Abandoned Building,17-05510207,08/17/2017,Front,,Open,THE FRONT DOOR AND BACK DOOR,Vacant,false,false,8455,S,BURNHAM,AVE,60617,1196293.48240573,1849447.120995,7,4,46,41.74176391586047,-87.55636087437131,"(41.74176391586, -87.556360874371)"
Vacant/Abandoned Building,17-05509523,08/17/2017,Front,,Boarded,UNKNOWN,Vacant,false,false,8131,S,MANISTEE,AVE,60617,1195915.72952348,1851585.32908157,7,4,46,41.74764067819399,-87.55767430039351,"(41.747640678194, -87.557674300394)"
Vacant/Abandoned Building,17-05518123,08/17/2017,,,,,,,,1529,S,KENNETH,AVE,60623,1146970.13973026,1892141.30386892,24,10,29,41.860003285135626,-87.73599411144134,"(41.860003285136, -87.735994111441)"
Vacant/Abandoned Building,17-05513161,08/17/2017,Rear,,Open,FRONT AND REAR,Vacant,false,false,10555,S,EDBROOKE,AVE,60628,1179137.99110852,1834971.41663374,9,5,49,41.702448586455304,-87.61965703228066,"(41.702448586455, -87.619657032281)"
Vacant/Abandoned Building,17-05515426,08/17/2017,Front,,Open,"FRONT , SIDE , FRONT",Vacant,false,false,6710,S,CARPENTER,ST,60621,1170469.27368199,1860320.12051327,16,7,68,41.7722017072254,-87.6506632232846,"(41.772201707225, -87.650663223285)"
Vacant/Abandoned Building,17-05506725,08/17/2017,Front,,Open,FRONT/REAR,Vacant,false,false,1822,S,DRAKE,AVE,60623,1152995.10742245,1890908.04987658,24,10,29,41.8565019366579,-87.71391057643172,"(41.856501936658, -87.713910576432)"
Vacant/Abandoned Building,17-05511151,08/17/2017,Front,,Boarded,,Vacant,false,false,5709,S,ADA,ST,60636,1168301.78929212,1866901.47598027,16,7,67,41.79030869017217,-87.65841921632355,"(41.790308690172, -87.658419216324)"
Vacant/Abandoned Building,17-05535343,08/18/2017,Front,,Open,OPEN IN THE REAR,Vacant,false,true,7340,S,WINCHESTER,AVE,60636,1164626.64808964,1855987.49089017,17,7,67,41.76043764495018,-87.67220266188055,"(41.76043764495, -87.672202661881)"
Vacant/Abandoned Building,17-05530065,08/18/2017,Rear,,Open,,Vacant,false,true,11806,S,LOWE,AVE,60628,1174089.10699074,1826603.12102192,34,5,53,41.67959802107925,-87.63839183674504,"(41.679598021079, -87.638391836745)"
Vacant/Abandoned Building,17-05542823,08/18/2017,Front,,Boarded,,Vacant,true,true,6206,S,ELIZABETH,ST,60636,1169039.25422263,1863623.05099033,16,7,67,41.7812963842976,-87.6558098551785,"(41.781296384298, -87.655809855178)"
Vacant/Abandoned Building,17-05529582,08/18/2017,Front,,Open,"FRONT DOOR OPEN, BOARDS REMOVED, AND SIDE WINDOWS OPEN.",Vacant,false,false,5640,S,PEORIA,ST,60621,1171269.40988778,1867437.95796863,16,7,68,41.79171641253636,-87.64752206627918,"(41.791716412536, -87.647522066279)"
Vacant/Abandoned Building,17-05529241,08/18/2017,Rear,,Open,NONE,Vacant,false,false,13154,S,VERNON,AVE,60827,1181604.72758282,1818167.18999094,9,5,54,41.65627892814377,-87.61114033969683,"(41.656278928144, -87.611140339697)"
Vacant/Abandoned Building,17-05535721,08/18/2017,Front,,Open,RIGHT THRU THE WINDOWS ON THE PORCH,Vacant,false,false,725,N,LOTUS,AVE,60644,1139784.10369485,1904276.32907368,37,15,25,41.89343754741501,-87.7620759934143,"(41.893437547415, -87.762075993414)"
Vacant/Abandoned Building,17-05531167,08/18/2017,Garage,,Open,GARAGE OPEN AND BACK DOOR.,Vacant,true,true,6023,S,FAIRFIELD,AVE,60629,1159075.46821007,1864596.80467648,16,8,66,41.784178127194686,-87.69231285468591,"(41.784178127195, -87.692312854686)"
Vacant/Abandoned Building,17-05538441,08/18/2017,Front,,Open,FRONT DOOR,Vacant,true,true,7251,S,GREEN,ST,60621,1171891.52522811,1856769.17630105,6,7,68,41.76242638618696,-87.64555377014076,"(41.762426386187, -87.645553770141)"
Vacant/Abandoned Building,17-05556762,08/19/2017,Front,,Open,,Vacant,false,false,1740,W,66TH,ST,60636,1165765.34739116,1860925.51712482,15,7,67,41.77396416235161,-87.66788926411192,"(41.773964162352, -87.667889264112)"
Vacant/Abandoned Building,17-05551420,08/19/2017,Front,,Open,,Vacant,false,false,4443,W,GLADYS,AVE,60624,1146823.99478981,1897985.47572022,28,11,26,41.87604319700788,-87.73638139592941,"(41.876043197008, -87.736381395929)"
Vacant/Abandoned Building,17-05549265,08/19/2017,Front,,Open,,Vacant,false,true,834,W,71ST,ST,60621,1171852.6448921,1857773.49237192,6,7,68,41.765183206531155,-87.64566684453865,"(41.765183206531, -87.645666844539)"
Vacant/Abandoned Building,17-05549629,08/19/2017,Front,,Open,,Vacant,false,false,4031,W,ADAMS,ST,60624,1149552.25087361,1898706.73651822,28,11,26,41.87796991154494,-87.726345380893,"(41.877969911545, -87.726345380893)"
Vacant/Abandoned Building,17-05563544,08/19/2017,Rear,,Boarded,,Vacant,true,false,7652,S,UNION,AVE,60620,1172959.7553104,1854130.98268495,6,6,71,41.755163352150525,-87.64171630119249,"(41.755163352151, -87.641716301192)"
Vacant/Abandoned Building,17-05550935,08/19/2017,Front,,Open,,Vacant,false,false,6945,S,RACINE,AVE,60636,1169519.87239956,1858732.33211361,6,7,68,41.76786524391019,-87.65418940200486,"(41.76786524391, -87.654189402005)"
Vacant/Abandoned Building,17-05552795,08/19/2017,Front,,Boarded,,Vacant,false,false,5720,W,EDDY,ST,60634,1137598.36091148,1923026.84499745,36,16,15,41.944930755790345,-87.76965093437408,"(41.94493075579, -87.769650934374)"
Vacant/Abandoned Building,17-05559782,08/19/2017,Front,,Open,FRONT,Vacant,false,false,1226,S,ST LOUIS,AVE,60623,1153230.75200875,1894207.24138759,24,10,29,41.865550625499274,-87.71295812704363,"(41.865550625499, -87.712958127044)"
Vacant/Abandoned Building,17-05551228,08/19/2017,Front,,Open,,Vacant,false,false,8007,S,AVALON,AVE,60619,1185935.92618908,1852155.07916907,8,4,45,41.749445182086326,-87.59422482147284,"(41.749445182086, -87.594224821473)"
Vacant/Abandoned Building,17-05551424,08/19/2017,Front,,Open,,Vacant,false,false,6915,S,SANGAMON,ST,60621,1171169.80273259,1858979.90727819,6,7,68,41.76850871125002,-87.64813443660958,"(41.76850871125, -87.64813443661)"
Vacant/Abandoned Building,17-05575661,08/20/2017,Front,,Open,DOORS AND WINDOWS,Vacant,false,true,7210,S,SEELEY,AVE,60636,1163940.46549822,1856840.55608523,17,7,67,41.76279302013201,-87.67469361303486,"(41.762793020132, -87.674693613035)"
Vacant/Abandoned Building,17-05610471,08/21/2017,Front,,Boarded,,Vacant,false,false,615,E,71ST,ST,60619,1181623.07298168,1858079.66701147,6,3,69,41.76580345239268,-87.60984611658873,"(41.765803452393, -87.609846116589)"
Vacant/Abandoned Building,17-05597422,08/21/2017,Front,,Open,FRONT,Vacant,false,false,7823,S,ADA,ST,60620,1168798.5132342,1852889.6509834,17,6,71,41.75184775634652,-87.6570018861528,"(41.751847756347, -87.657001886153)"
Vacant/Abandoned Building,17-05603421,08/21/2017,Front,,Open,THE FRONT AND TOP WINDOWS,Vacant,false,false,6741,S,WABASH,AVE,60637,1177885.98010182,1860328.81721267,6,3,69,41.772060804668136,-87.6234756755264,"(41.772060804668, -87.623475675526)"
Vacant/Abandoned Building,17-05594586,08/21/2017,,,,,,,,1919,S,PEORIA,ST,60608,1170888.68529918,1890900.92000407,11,12,31,41.8561093675515,-87.64823207234518,"(41.856109367552, -87.648232072345)"
Vacant/Abandoned Building,17-05591577,08/21/2017,Front,,Open,,Vacant,false,false,2005,W,EDMAIRE,ST,60643,1164972.17229194,1829570.41591447,19,22,75,41.68793774948507,-87.67168046453473,"(41.687937749485, -87.671680464535)"
Vacant/Abandoned Building,17-05600111,08/21/2017,,,,,,,,3444,E,117TH,ST,60617,1200986.02151675,1827991.80999606,10,4,55,41.68277122567327,-87.53989237289804,"(41.682771225673, -87.539892372898)"
Vacant/Abandoned Building,17-05590477,08/21/2017,Front,,Open,,Vacant,false,false,10849,S,EDBROOKE,AVE,60628,1179168.85056974,1833057.00750619,9,5,49,41.697194480143324,-87.6196021269213,"(41.697194480143, -87.619602126921)"
Vacant/Abandoned Building,17-05602081,08/21/2017,Front,,Open,,Vacant,false,true,342,W,100TH,ST,60628,1175796.10453046,1838617.09199489,9,5,49,41.712528183695476,-87.63178531285105,"(41.712528183695, -87.631785312851)"
Vacant/Abandoned Building,17-05593179,08/21/2017,Front,,Open,,Vacant,false,false,12329,S,PERRY,AVE,60628,1177823.27313338,1823200.56287942,9,5,53,41.67017741398629,-87.62482563014918,"(41.670177413986, -87.624825630149)"
Vacant/Abandoned Building,17-05595791,08/21/2017,Rear,,Open,FRONT AND REAR,Vacant,false,true,9802,S,NORMAL,AVE,60628,1174692.04278922,1839889.24569135,21,22,73,41.7160437674566,-87.63579096483392,"(41.716043767457, -87.635790964834)"
Vacant/Abandoned Building,17-05603471,08/21/2017,Front,,Open,SIDE,Vacant,false,false,617,E,92ND,ST,60619,1181963.3840222,1844108.88581128,9,6,44,41.72745823093537,-87.60902981680802,"(41.727458230935, -87.609029816808)"
Vacant/Abandoned Building,17-05596192,08/21/2017,Front,,Open,,Vacant,false,false,7015,S,WINCHESTER,AVE,60636,1164567.32231894,1858145.99287766,17,7,67,41.76636212500412,-87.67235930461226,"(41.766362125004, -87.672359304612)"
Vacant/Abandoned Building,17-05592761,08/21/2017,Front,,Open,,Vacant,false,false,10510,S,WENTWORTH,AVE,60628,1176810.61293404,1835216.5539219,34,5,49,41.7031738879036,-87.62817187382609,"(41.703173887904, -87.628171873826)"
Vacant/Abandoned Building,17-05591205,08/21/2017,Front,,Open,ALL OVER,Vacant,false,false,9228,S,AVALON,AVE,60619,1186150.20519607,1844039.93219063,8,4,47,41.727171316240366,-87.59369519847114,"(41.72717131624, -87.593695198471)"
Vacant/Abandoned Building,17-05590463,08/21/2017,Front,,Open,,Vacant,false,false,3958,W,JACKSON,BLVD,60624,1150047.42359276,1898393.28207152,28,11,26,41.87710013330967,-87.72453537519756,"(41.87710013331, -87.724535375198)"
Vacant/Abandoned Building,17-05596323,08/21/2017,Front,,Open,NO,Vacant,false,false,4418,W,VAN BUREN,ST,60624,1147003.81793427,1897657.00592874,28,11,26,41.87513840311465,-87.73572953894502,"(41.875138403115, -87.735729538945)"
Vacant/Abandoned Building,17-05592226,08/21/2017,Front,,Open,THE REAR DOOR,Vacant,false,false,4808,S,PRAIRIE,AVE,60615,1178853.18629544,1873203.8133338,3,2,38,41.80736906729781,-87.61953838254522,"(41.807369067298, -87.619538382545)"
Vacant/Abandoned Building,17-05596235,08/21/2017,Front,,Open,,Vacant,false,false,7011,S,WINCHESTER,AVE,60636,1164566.52231894,1858172.69287766,17,7,67,41.766435410341515,-87.67236148486745,"(41.766435410342, -87.672361484867)"
Vacant/Abandoned Building,17-05627705,08/22/2017,Rear,,Open,REAR,Vacant,false,true,7240,S,LANGLEY,AVE,60619,1182148.16136813,1857162.4244271,6,3,69,41.76327431033033,-87.60794986236425,"(41.76327431033, -87.607949862364)"
Vacant/Abandoned Building,17-05613805,08/22/2017,Front,,Open,,Vacant,false,false,11623,S,CHURCH,ST,60643,1165344.68243385,1827542.88508232,34,22,75,41.68236599023022,-87.670373852911,"(41.68236599023, -87.670373852911)"
Vacant/Abandoned Building,17-04962963,07/27/2017,Rear,,Open,REAR,Vacant,false,false,7647,S,DANTE,AVE,60619,1187199.8503948,1854573.38448197,5,4,43,41.75605135511854,-87.58951674345022,"(41.756051355119, -87.58951674345)"
Vacant/Abandoned Building,17-05627563,08/22/2017,Garage,,Open,GARAGE TO THE ALLEY; RESIDENTS ARE PUTTING TRASH IN GARAGE,Vacant,false,false,6833,S,CALUMET,AVE,60637,1179657.56597256,1859781.98248116,20,3,69,41.770519924959366,-87.61699833276981,"(41.770519924959, -87.61699833277)"
Vacant/Abandoned Building,17-05632084,08/22/2017,Front,,Open,,Vacant,true,false,644,N,ST LOUIS,AVE,60624,1152932.88321059,1904074.82422319,27,11,23,41.89263421663207,-87.71379013110123,"(41.892634216632, -87.713790131101)"
Vacant/Abandoned Building,17-05616475,08/22/2017,Front,,Open,FRONT,Vacant,false,false,7519,S,ESSEX,AVE,60649,1194169.46001551,1855588.9101882,7,4,43,41.75866983961606,-87.56394183736823,"(41.758669839616, -87.563941837368)"
Vacant/Abandoned Building,17-05624867,08/22/2017,,,,,,,,1408,E,91ST,ST,60619,1187127.16997629,1844911.51997863,8,4,48,41.729539954996355,-87.59008892198956,"(41.729539954996, -87.59008892199)"
